Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Customer_Segment,Device_Used,Delivery_Delay_Days,Customer_Satisfaction_Comment,Age_Group,Frequency
170,45,F,Laptop,Electronics,771.0,UK,m,Green,Autumn,4.9,Yes,Express,FALSE,WELCOME,46.0,Cash,Very High,Returning,,0.0,,41-60,1
171,52,Male,,Gadgets,1631.0,China,M,red,Winter,2.8,Active,Express,TRUE,,32.0,Crypto,High,,mobile,9.0,Will buy again,41-60,1
172,38,M,Shirt,,,Canada,XL,red,Spring,3.5,Yes,Pickup,Yes,,20.0,card,High,Returning,Mobile,8.0,,21-40,1
173,54,F,,Clothing,1333.0,USA,XXL,,Spring,2.0,,Standard,TRUE,WELCOME,42.0,card,,Returning,Desktop,8.0,Bad,41-60,1
174,60,M,Shoes ,Clothing,181.0,Canada,m,Blue,,2.5,,,Yes,PROMO10,11.0,Cash,High,Churn Risk,Tablet,1.0,Will buy again,61-80,1
175,30,Other,,Fashion,619.0,Canada,M,Blue,Winter,3.3,Active,Pickup,FALSE,,18.0,card,Very High,Returning,Desktop,11.0,,21-40,1
176,58,,Phone,Clothing,658.0,China,M,Black,Autumn,4.7,No,Same Day,,WELCOME,23.0,,Very High,VIP,,-2.0,Will buy again,61-80,1
177,44,F,Headset,Gadgets,425.0,China,m,Green,Summer,4.9,Active,Express,TRUE,PROMO10,14.0,,,New,mobile,11.0,Good,41-60,1
178,51,F,Laptop,Electronics,34.0,India,,Green,Autumn,4.2,Yes,Standard,No,WELCOME,30.0,,High,New,Desktop,10.0,Bad,41-60,1
179,28,M,,Gadgets,146.0,Canada,M,Black,Autumn,4.3,No,,Yes,SALE20,7.0,Transfer,Low,VIP,Desktop,2.0,,0-20,1
180,47,,Watch,Accessories,1743.0,USA,S,Black,Summer,1.5,Active,Pickup,Yes,NONE,6.0,Crypto,Low,VIP,Desktop,14.0,Late delivery,41-60,1
181,22,Other,,Fashion,227.0,Nigeria,XL,White,Autumn,4.6,No,Pickup,FALSE,SALE20,38.0,,,VIP,Desktop,1.0,Will buy again,0-20,1
182,66,F,Laptop,,,USA,L,Blue,Autumn,4.8,No,,TRUE,SALE20,39.0,card,,Returning,Desktop,-2.0,Bad,61-80,1
183,37,Male,Watch,Electronics,864.0,USA,m,Blue,Harmattan,1.9,,Express,Yes,PROMO10,5.0,Crypto,Medium,,Desktop,9.0,Will buy again,21-40,1
184,43,M,Shoes,Fashion,1951.0,UK,XXL,Blue,Harmattan,3.0,,Standard,Yes,SALE20,47.0,Card,Low,Churn Risk,Desktop,-1.0,,21-40,1
185,17,M,Watch,Accessories,834.0,Germany,M,Red,,2.6,Inactive,Standard,,SALE20,25.0,Transfer,High,Returning,Mobile,6.0,,0-20,1
186,57,F,Watch,Clothing,515.0,Nigeria,L,Red,Winter,4.0,No,Pickup,,PROMO10,0.0,,Medium,Returning,Tablet,3.0,Excellent,61-80,1
187,60,Other,Shirt,Accessories,1031.0,Germany,L,red,Autumn,1.6,Inactive,,No,WELCOME,40.0,Card,,,Desktop,8.0,,61-80,1
188,68,F,,Clothing,1482.0,India,S,Black,,3.9,Inactive,,,,9.0,Cash,Low,VIP,mobile,-1.0,Will buy again,61-80,1
189,21,Female,,Fashion,1579.0,Nigeria,S,White,Spring,4.4,Yes,,TRUE,SALE20,14.0,Crypto,Very High,Churn Risk,Tablet,13.0,Good,0-20,1
190,43,F,shirt,Fashion,1303.0,Canada,,,Spring,1.5,Active,Same Day,Yes,,0.0,Cash,Very High,New,Mobile,11.0,Bad,21-40,1
191,43,,Watch,,,USA,m,,Winter,1.9,Inactive,Express,,SALE20,33.0,Card,High,Churn Risk,mobile,13.0,Bad,21-40,1
192,59,,Headset,,,China,L,Red,Harmattan,1.5,Inactive,Same Day,Yes,,26.0,Crypto,Low,New,mobile,8.0,,61-80,1
193,59,Female,Shirt,Fashion,992.0,USA,M,Blue,Winter,4.2,Inactive,Express,FALSE,PROMO10,36.0,,,Returning,Tablet,10.0,Good,61-80,1
194,35,,Shirt,,,Nigeria,XXL,,Winter,1.1,Inactive,Pickup,TRUE,WELCOME,26.0,Cash,Very High,VIP,Mobile,1.0,Late delivery,21-40,1
195,45,,Shirt,Gadgets,1156.0,USA,,White,Spring,4.6,No,Standard,No,,24.0,,Low,VIP,Mobile,9.0,,41-60,1
196,26,Male,,Electronics,1195.0,Canada,M,Green,Harmattan,3.1,Active,Express,FALSE,NONE,20.0,Transfer,,VIP,mobile,11.0,Good,0-20,1
197,43,M,shirt,Gadgets,270.0,Germany,XL,Black,Harmattan,1.9,Yes,Express,TRUE,WELCOME,2.0,card,Low,VIP,Desktop,7.0,Will buy again,21-40,1
198,40,,Bag,Accessories,1016.0,USA,XL,Red,Autumn,1.6,Yes,Same Day,No,NONE,18.0,card,Very High,Churn Risk,mobile,3.0,Excellent,21-40,1
199,54,M,Laptop,Electronics,947.0,Canada,XL,red,Winter,1.6,Yes,Same Day,No,SALE20,41.0,Crypto,Very High,VIP,Mobile,0.0,,41-60,1
200,48,Other,Shoes,Fashion,388.0,India,m,White,,2.1,Inactive,Express,,PROMO10,30.0,Cash,Very High,Returning,Tablet,14.0,Bad,41-60,1
201,16,F,Shoes,Fashion,1885.0,Germany,,,Autumn,1.3,,Pickup,,SALE20,47.0,Cash,High,New,mobile,10.0,Excellent,0-20,1
202,42,Male,Laptop,Fashion,155.0,China,,Red,Summer,4.2,Active,Standard,TRUE,SALE20,34.0,,Medium,New,Desktop,-1.0,Will buy again,21-40,1
203,67,Female,Shirt,Clothing,1276.0,,m,red,Spring,2.1,Active,Pickup,FALSE,WELCOME,4.0,Cash,Very High,,Mobile,8.0,Bad,61-80,1
204,28,Other,Shoes ,Accessories,575.0,Nigeria,M,Red,Summer,1.1,Inactive,Same Day,No,NONE,4.0,Card,Low,VIP,mobile,7.0,,0-20,1
205,56,Male,Laptop,Gadgets,222.0,Nigeria,S,,Summer,4.2,No,Express,TRUE,WELCOME,20.0,Transfer,Medium,New,Mobile,4.0,Bad,41-60,1
206,18,Male,Bag,,,UK,m,Black,Summer,3.3,Active,Express,Yes,PROMO10,49.0,card,Medium,VIP,Tablet,6.0,Good,0-20,1
207,54,Female,Bag,Accessories,1130.0,China,L,,,1.1,Inactive,Standard,,PROMO10,46.0,Card,Medium,Returning,,3.0,,41-60,1
208,21,Female,Watch,Clothing,1688.0,Nigeria,L,Red,Harmattan,1.9,,Same Day,Yes,NONE,46.0,Card,Very High,,Tablet,0.0,Late delivery,0-20,1
209,23,M,Watch,Clothing,945.0,USA,m,Black,Autumn,2.3,Inactive,Express,Yes,SALE20,40.0,,Very High,Returning,Tablet,-2.0,Will buy again,0-20,1
210,42,F,Watch,Accessories,760.0,Nigeria,M,,Autumn,4.8,,Same Day,,WELCOME,16.0,Card,Medium,,Tablet,6.0,Bad,21-40,1
211,24,Other,Watch,Clothing,304.0,Nigeria,M,,Winter,2.7,,,,NONE,43.0,card,Very High,New,,3.0,Excellent,0-20,1
212,52,F,Shoes ,,,,XXL,Black,Winter,3.8,Yes,,,,47.0,,High,Churn Risk,,5.0,Bad,41-60,1
213,48,Other,Shoes ,Electronics,1076.0,Nigeria,,,Winter,4.1,Yes,,FALSE,SALE20,41.0,Crypto,Low,,mobile,7.0,Excellent,41-60,1
214,66,Male,shirt,Fashion,335.0,Canada,,Green,Summer,3.1,,Same Day,Yes,WELCOME,46.0,card,,New,Tablet,7.0,Bad,61-80,1
215,57,,Shoes,Gadgets,766.0,India,XL,,,1.4,Yes,,FALSE,SALE20,26.0,Card,,,Tablet,2.0,,61-80,1
216,59,,,Clothing,1757.0,Germany,M,Blue,Spring,4.7,Inactive,Pickup,,SALE20,34.0,Crypto,Medium,Returning,Desktop,9.0,Good,61-80,1
217,39,Female,Shoes ,Gadgets,1263.0,Germany,XXL,,,2.8,No,Standard,Yes,PROMO10,26.0,Crypto,Very High,,mobile,5.0,Late delivery,21-40,1
218,30,Female,Phone,Fashion,517.0,India,XXL,Green,Spring,1.7,No,Standard,Yes,PROMO10,12.0,,Very High,Returning,mobile,8.0,Good,21-40,1
219,69,Male,Bag,,,France,m,,Spring,4.1,Inactive,,No,SALE20,48.0,Crypto,Low,New,Tablet,8.0,Good,61-80,1
220,47,Male,,Accessories,101.0,France,,,Autumn,4.5,Inactive,Pickup,,NONE,22.0,,,Returning,Desktop,3.0,,41-60,1
221,47,Other,Bag,,,China,S,Red,Harmattan,3.9,Yes,,No,,43.0,Cash,Very High,New,Tablet,-1.0,Will buy again,41-60,1
222,39,Male,Watch,Fashion,1803.0,,m,Green,,2.8,No,,TRUE,WELCOME,46.0,Card,High,Churn Risk,Mobile,10.0,Excellent,21-40,1
223,56,Other,Shoes ,Gadgets,1379.0,USA,XL,,Spring,4.9,No,,TRUE,NONE,4.0,,Very High,Churn Risk,Mobile,5.0,,41-60,1
224,67,F,,Electronics,94.0,Canada,L,,,1.4,Active,Pickup,,NONE,9.0,card,Very High,Returning,Tablet,2.0,Late delivery,61-80,1
225,64,Female,Shirt,Accessories,1227.0,,,White,Spring,1.6,No,Same Day,TRUE,WELCOME,10.0,Transfer,,VIP,Tablet,4.0,Will buy again,61-80,1
226,64,Female,shirt,Clothing,1128.0,Nigeria,M,Green,Harmattan,2.1,No,Pickup,FALSE,WELCOME,1.0,Cash,,Churn Risk,Mobile,13.0,,61-80,1
227,67,,Phone,Electronics,1458.0,China,,Green,Winter,1.5,Yes,Express,No,NONE,21.0,Transfer,Low,Returning,Tablet,13.0,Good,61-80,1
228,27,,Phone,Fashion,156.0,Nigeria,S,,Autumn,2.8,Yes,Same Day,,PROMO10,37.0,Card,Medium,New,Mobile,8.0,Bad,0-20,1
229,54,Female,Shoes,Gadgets,1609.0,Canada,,Green,,3.4,No,Express,No,,47.0,Card,Low,,,11.0,Late delivery,41-60,1
230,17,F,Watch,Gadgets,730.0,,S,,Autumn,2.2,,,No,SALE20,21.0,Transfer,High,Returning,,11.0,Excellent,0-20,1
231,18,F,Phone,Gadgets,112.0,Canada,XXL,Black,Harmattan,1.1,Active,,TRUE,SALE20,28.0,,,VIP,Desktop,13.0,Excellent,0-20,1
232,64,M,Headset,Fashion,168.0,Germany,m,red,Summer,3.2,,Standard,Yes,NONE,9.0,,Medium,New,Tablet,2.0,,61-80,1
233,52,Other,Headset,Accessories,455.0,,m,Blue,Autumn,3.2,Active,Standard,FALSE,PROMO10,41.0,Card,Low,VIP,Mobile,5.0,,41-60,1
234,64,,Laptop,Clothing,822.0,China,L,,Summer,4.5,Inactive,,TRUE,WELCOME,43.0,Cash,High,,mobile,5.0,,61-80,1
235,32,Other,Phone,Electronics,252.0,Nigeria,S,Green,Winter,1.4,Active,Express,Yes,,30.0,Card,,VIP,mobile,2.0,Late delivery,21-40,1
236,64,,,Fashion,959.0,UK,XL,Green,,2.5,Inactive,,,WELCOME,20.0,,,New,Mobile,10.0,,61-80,1
237,17,M,Shoes ,Gadgets,489.0,Canada,S,Blue,Autumn,1.9,Inactive,Standard,No,SALE20,33.0,Transfer,,Returning,mobile,1.0,,0-20,1
238,17,Female,Shirt,Clothing,446.0,UK,XXL,red,Autumn,1.4,Yes,Pickup,No,SALE20,39.0,Transfer,Low,Returning,,4.0,Excellent,0-20,1
239,43,Other,Shoes,Gadgets,1842.0,,S,,Winter,2.2,Inactive,Same Day,TRUE,NONE,33.0,Cash,Very High,VIP,Desktop,3.0,Late delivery,21-40,1
240,69,,Watch,Fashion,1738.0,France,XXL,,Spring,4.2,,Pickup,TRUE,SALE20,32.0,,Very High,Churn Risk,Tablet,12.0,Good,61-80,1
241,38,Other,Laptop,Gadgets,504.0,UK,,Green,Spring,1.9,Active,,,WELCOME,38.0,Crypto,Low,New,Desktop,10.0,,21-40,1
242,52,Female,,Fashion,989.0,China,S,Blue,,4.7,Yes,Pickup,Yes,,48.0,Cash,Very High,Churn Risk,,0.0,,41-60,1
243,47,Male,Bag,Gadgets,283.0,,XL,red,Winter,3.8,No,Pickup,Yes,SALE20,3.0,,High,,mobile,0.0,,41-60,1
244,48,,Headset,Fashion,528.0,Canada,M,Green,Harmattan,1.4,Active,Pickup,,PROMO10,16.0,Card,,New,,3.0,Excellent,41-60,1
245,16,Male,Shoes ,Gadgets,1696.0,Germany,M,Green,Summer,1.9,,Pickup,TRUE,SALE20,10.0,Crypto,Medium,Returning,Tablet,10.0,Excellent,0-20,1
246,34,M,Laptop,Clothing,1214.0,UK,S,red,Harmattan,1.1,Inactive,Same Day,FALSE,NONE,10.0,Card,Medium,New,Tablet,11.0,Good,21-40,1
247,17,F,,Clothing,1776.0,Germany,L,White,Harmattan,1.5,Yes,Standard,,,48.0,Crypto,High,,,13.0,Late delivery,0-20,1
248,68,Other,Watch,Gadgets,833.0,USA,m,,,3.9,No,,FALSE,SALE20,43.0,Transfer,Medium,New,Tablet,3.0,,61-80,1
249,59,,Shirt,Gadgets,492.0,USA,,White,Autumn,1.6,Active,Same Day,TRUE,,48.0,card,,New,Tablet,6.0,,61-80,1
250,41,Other,Shoes ,Fashion,228.0,Germany,M,,Summer,2.2,Active,,FALSE,WELCOME,28.0,Cash,,Churn Risk,Desktop,13.0,Will buy again,21-40,1
251,47,M,Watch,Fashion,1979.0,India,S,White,Harmattan,3.7,Yes,Pickup,No,WELCOME,49.0,Crypto,Medium,,Mobile,6.0,Good,41-60,1
252,21,M,shirt,Fashion,1528.0,Nigeria,M,Black,Spring,3.6,Yes,Same Day,Yes,,46.0,Card,Very High,Churn Risk,Tablet,10.0,Good,0-20,1
253,47,Other,Watch,Accessories,989.0,UK,XXL,Red,Harmattan,4.6,Yes,Standard,,SALE20,27.0,Card,High,Churn Risk,Desktop,13.0,Late delivery,41-60,1
254,19,,Watch,Gadgets,1574.0,Nigeria,S,White,Spring,2.3,No,Express,TRUE,SALE20,16.0,,Very High,New,Tablet,5.0,Good,0-20,1
255,26,Female,Shirt,,,China,S,Red,Spring,2.5,,,Yes,WELCOME,31.0,card,Medium,Returning,Mobile,1.0,Late delivery,0-20,1
256,32,Female,Phone,Gadgets,105.0,USA,M,Blue,Summer,1.4,Inactive,Standard,Yes,SALE20,9.0,Cash,,Returning,,5.0,,21-40,1
257,53,F,shirt,Gadgets,770.0,France,XL,Red,Autumn,2.1,Yes,Same Day,No,WELCOME,26.0,,High,Churn Risk,Mobile,7.0,Good,41-60,1
258,39,Other,Shoes,Gadgets,1302.0,France,,Blue,Spring,4.4,,,No,SALE20,5.0,,High,New,Tablet,11.0,Good,21-40,1
259,20,Other,Laptop,Fashion,1916.0,,m,Red,,1.6,Inactive,Standard,Yes,,6.0,Crypto,Very High,Churn Risk,mobile,7.0,,0-20,1
260,67,,,Fashion,679.0,France,,Blue,,2.5,,Express,TRUE,PROMO10,44.0,card,Very High,,mobile,-1.0,,61-80,1
261,49,Other,,Accessories,436.0,France,S,White,Winter,4.4,Yes,,TRUE,SALE20,9.0,,Low,New,Mobile,10.0,Late delivery,41-60,1
262,21,,Bag,Fashion,553.0,Nigeria,,,Autumn,1.9,Yes,,No,WELCOME,33.0,,Very High,Returning,mobile,8.0,,0-20,1
263,37,Other,Shoes,,,India,S,,Winter,1.6,Active,Same Day,FALSE,PROMO10,14.0,Crypto,Medium,,Mobile,4.0,Will buy again,21-40,1
264,26,M,Shoes,Gadgets,1837.0,France,XL,White,,1.0,Inactive,Same Day,TRUE,WELCOME,35.0,Crypto,High,Returning,Mobile,-2.0,,0-20,1
265,63,Male,Shoes,Gadgets,394.0,China,XL,,Spring,4.7,Active,Express,No,NONE,19.0,Transfer,,,Desktop,11.0,Good,61-80,1
266,31,Other,Shoes,Electronics,215.0,Nigeria,XL,red,Spring,4.5,Active,Same Day,Yes,WELCOME,41.0,Card,Low,VIP,Mobile,2.0,Good,21-40,1
267,48,Male,Shirt,Fashion,1924.0,China,m,White,Summer,1.8,Inactive,Express,No,WELCOME,27.0,,High,Churn Risk,,5.0,Bad,41-60,1
268,24,Female,Phone,Electronics,1114.0,China,L,Blue,Winter,4.1,Active,,Yes,,16.0,,High,Returning,Mobile,12.0,Good,0-20,1
269,21,F,Shirt,Gadgets,1533.0,Nigeria,L,Black,Harmattan,4.9,Active,Pickup,No,NONE,19.0,Transfer,Low,VIP,Desktop,11.0,Excellent,0-20,1
270,31,Female,Laptop,Fashion,1508.0,India,,Red,Harmattan,2.2,Active,Pickup,TRUE,SALE20,2.0,Cash,Medium,VIP,,3.0,Will buy again,21-40,1
271,44,Other,shirt,Gadgets,1631.0,India,m,Blue,Autumn,3.7,Inactive,Pickup,No,SALE20,47.0,Card,,Churn Risk,Tablet,1.0,,41-60,1
272,18,,Bag,Electronics,767.0,India,XL,White,Autumn,1.8,,Same Day,FALSE,SALE20,20.0,Cash,High,,mobile,4.0,Excellent,0-20,1
273,35,Female,Shirt,Electronics,212.0,UK,L,Red,,3.3,,Pickup,,,16.0,Crypto,Medium,Returning,,-2.0,Late delivery,21-40,1
274,51,M,Laptop,Clothing,990.0,UK,XL,,Spring,2.3,No,,Yes,NONE,2.0,Transfer,High,New,Mobile,9.0,Will buy again,41-60,1
275,34,Male,shirt,Clothing,1323.0,China,XXL,White,Winter,3.5,,Pickup,FALSE,WELCOME,0.0,Card,Medium,Returning,Tablet,11.0,Bad,21-40,1
276,41,,Laptop,Fashion,776.0,China,m,Black,Summer,3.7,No,Standard,TRUE,PROMO10,15.0,,Low,VIP,Desktop,1.0,Late delivery,21-40,1
277,18,,Phone,Fashion,916.0,China,XXL,Green,Summer,3.9,No,Express,TRUE,SALE20,29.0,Crypto,Very High,VIP,Tablet,13.0,Excellent,0-20,1
278,34,Other,Laptop,Fashion,1848.0,UK,S,red,Autumn,4.6,Inactive,,Yes,NONE,31.0,Transfer,Medium,Churn Risk,Desktop,8.0,,21-40,1
279,35,M,Shoes ,Fashion,629.0,Canada,m,White,Harmattan,1.4,No,Standard,TRUE,,8.0,Crypto,High,New,mobile,7.0,Bad,21-40,1
280,47,Male,Laptop,Fashion,1303.0,USA,S,Green,Spring,2.1,,,Yes,SALE20,18.0,,Very High,,Mobile,-1.0,Bad,41-60,1
281,22,M,Shirt,Fashion,1632.0,UK,XL,Black,Spring,1.7,,Pickup,TRUE,PROMO10,16.0,,Low,Returning,,-2.0,Good,0-20,1
282,67,Female,Laptop,,,Germany,XL,Green,,2.7,,Standard,No,,43.0,Card,,Churn Risk,,5.0,Late delivery,61-80,1
283,56,Other,Shirt,Fashion,789.0,UK,L,White,Harmattan,2.7,Yes,Express,FALSE,SALE20,48.0,Card,Medium,VIP,Tablet,11.0,Excellent,41-60,1
284,48,,shirt,Electronics,1201.0,Canada,S,red,Winter,2.3,Yes,,Yes,,48.0,Crypto,Low,Returning,Mobile,1.0,Excellent,41-60,1
285,55,,Shoes ,Electronics,1158.0,India,L,Black,Harmattan,5.0,Inactive,,,PROMO10,46.0,Cash,,Returning,Mobile,10.0,,41-60,1
286,54,Female,shirt,Electronics,1926.0,UK,M,Red,Autumn,4.0,Yes,,FALSE,NONE,45.0,card,Low,VIP,Tablet,6.0,Bad,41-60,1
287,33,,Laptop,,,Nigeria,XL,Green,,1.4,,Pickup,,WELCOME,13.0,Crypto,Very High,,Mobile,10.0,Excellent,21-40,1
288,55,F,Shoes,Gadgets,1786.0,Nigeria,S,Green,Harmattan,2.6,Active,Same Day,FALSE,WELCOME,16.0,Transfer,Very High,,Tablet,10.0,Good,41-60,1
289,16,Other,Bag,Accessories,571.0,Canada,S,Blue,Spring,4.4,Active,Same Day,Yes,NONE,16.0,Crypto,Medium,Churn Risk,Mobile,4.0,Late delivery,0-20,1
290,26,Female,Headset,Gadgets,863.0,Nigeria,L,White,Summer,1.7,Yes,Same Day,TRUE,NONE,0.0,Transfer,Very High,Returning,Desktop,13.0,Will buy again,0-20,1
291,43,Other,Shoes,Fashion,8.0,France,XXL,White,Winter,2.9,,Express,No,WELCOME,18.0,Crypto,High,,Tablet,4.0,Good,21-40,1
292,40,Male,Shoes ,Accessories,500.0,Canada,XL,Green,Autumn,4.1,Active,,TRUE,WELCOME,18.0,,Very High,VIP,,10.0,Late delivery,21-40,1
293,65,Other,shirt,Electronics,383.0,Germany,,Green,Summer,1.3,Inactive,Same Day,TRUE,PROMO10,26.0,Card,High,,,-2.0,Late delivery,61-80,1
294,38,Other,Shoes ,Electronics,360.0,France,XL,Green,Harmattan,4.3,Active,Same Day,FALSE,PROMO10,28.0,card,,New,Mobile,3.0,Good,21-40,1
295,46,Male,Phone,Clothing,472.0,USA,XL,White,Summer,1.4,Active,,Yes,PROMO10,27.0,card,Low,Returning,Mobile,10.0,,41-60,1
296,45,Female,shirt,Fashion,1424.0,Nigeria,XXL,Blue,Winter,2.9,No,,,SALE20,7.0,Card,Medium,VIP,Tablet,12.0,Good,41-60,1
297,57,Other,Laptop,Fashion,442.0,USA,m,Green,Winter,4.8,No,Express,,SALE20,42.0,card,,Churn Risk,,13.0,Late delivery,61-80,1
298,50,M,shirt,Clothing,832.0,France,,White,,3.0,,Express,Yes,WELCOME,47.0,Card,Medium,New,Tablet,13.0,Will buy again,41-60,1
299,22,Other,Shoes,Gadgets,1569.0,,XL,White,Winter,4.6,Yes,Express,FALSE,PROMO10,27.0,Transfer,Medium,,mobile,14.0,,0-20,1
300,31,Female,Bag,Clothing,705.0,China,XXL,Blue,,4.7,No,Same Day,No,NONE,41.0,Cash,Low,Returning,Desktop,11.0,Late delivery,21-40,1
301,41,,Laptop,,,Nigeria,XXL,red,,2.7,Yes,,No,NONE,20.0,Cash,,,Tablet,11.0,,21-40,1
302,63,Male,,Fashion,50.0,Germany,L,,Spring,4.7,Inactive,Same Day,,PROMO10,0.0,card,High,Returning,mobile,10.0,Will buy again,61-80,1
303,67,,Shoes,,,India,XL,,Winter,1.4,,Same Day,Yes,SALE20,41.0,Transfer,Low,VIP,Tablet,6.0,,61-80,1
304,64,Female,Watch,,,China,XXL,red,Autumn,2.4,No,Express,Yes,SALE20,28.0,card,High,Returning,Desktop,-2.0,Will buy again,61-80,1
305,17,F,Laptop,,,India,XXL,Blue,Harmattan,4.5,No,Pickup,TRUE,,17.0,Crypto,Very High,New,Desktop,0.0,Good,0-20,1
306,16,,Laptop,Electronics,1686.0,Nigeria,L,,Autumn,3.1,Active,,Yes,WELCOME,2.0,Crypto,High,,Mobile,14.0,Good,0-20,1
307,63,Other,Shoes,Clothing,1872.0,Canada,XL,Blue,Harmattan,3.9,Inactive,,,,24.0,Card,High,New,mobile,0.0,Late delivery,61-80,1
308,27,Other,Phone,Accessories,1789.0,Canada,,,Spring,1.2,Inactive,,Yes,PROMO10,44.0,Transfer,,Returning,,14.0,Late delivery,0-20,1
309,20,Male,shirt,Electronics,1102.0,,M,Red,Spring,3.7,No,Same Day,FALSE,WELCOME,12.0,card,Very High,New,Tablet,3.0,Excellent,0-20,1
310,52,Other,Watch,Gadgets,1436.0,France,m,,Autumn,4.4,No,Same Day,TRUE,NONE,16.0,Crypto,High,Returning,Desktop,0.0,Late delivery,41-60,1
311,47,M,Shoes ,Electronics,1523.0,France,,Red,Winter,3.7,Active,Standard,,PROMO10,13.0,Transfer,High,VIP,mobile,8.0,Excellent,41-60,1
312,24,M,Laptop,Gadgets,277.0,Germany,XXL,red,Spring,4.8,Active,Same Day,,SALE20,25.0,,Very High,,,11.0,,0-20,1
313,56,,shirt,Electronics,1028.0,Germany,,Green,Harmattan,3.8,No,Same Day,TRUE,,42.0,Cash,Very High,New,Mobile,0.0,Late delivery,41-60,1
314,50,Female,Headset,Fashion,1022.0,,S,White,,2.3,Yes,,FALSE,SALE20,33.0,Crypto,Very High,Returning,Desktop,1.0,Will buy again,41-60,1
315,34,Male,Headset,,,USA,m,Blue,Harmattan,2.0,,Express,Yes,SALE20,15.0,Cash,Very High,,Tablet,10.0,Bad,21-40,1
316,63,F,Shoes ,Gadgets,1892.0,Germany,L,Red,,3.5,,Pickup,,,24.0,,Low,Churn Risk,mobile,1.0,,61-80,1
317,31,,Shirt,Gadgets,188.0,Nigeria,,,Autumn,1.4,Active,Standard,No,SALE20,17.0,Cash,Low,,Desktop,3.0,Bad,21-40,1
318,18,Female,Watch,Clothing,349.0,Germany,m,Green,Autumn,2.5,,,FALSE,WELCOME,6.0,Card,,Churn Risk,,12.0,Bad,0-20,1
319,35,Male,Headset,Electronics,824.0,Canada,L,White,Winter,2.7,,Express,,WELCOME,44.0,,High,VIP,Tablet,4.0,Late delivery,21-40,1
320,39,Male,Bag,Gadgets,1611.0,Canada,L,Blue,Winter,3.4,Inactive,Express,Yes,WELCOME,47.0,Transfer,,Churn Risk,Desktop,14.0,Bad,21-40,1
321,69,,Shoes ,Gadgets,1560.0,Canada,,,Autumn,1.9,No,Same Day,TRUE,WELCOME,41.0,Crypto,Low,New,Mobile,9.0,Good,61-80,1
322,48,Female,Shoes,Electronics,1697.0,UK,XL,Red,Summer,4.7,No,Same Day,,PROMO10,31.0,,Low,New,Mobile,7.0,Late delivery,41-60,1
323,39,Female,Shoes,Electronics,1367.0,France,,,Summer,4.8,No,Pickup,TRUE,,10.0,Card,Medium,,mobile,4.0,,21-40,1
324,67,Other,,Accessories,463.0,UK,M,Red,Harmattan,3.4,Active,Pickup,,,45.0,Cash,Medium,VIP,Mobile,11.0,Will buy again,61-80,1
325,26,F,Bag,Clothing,229.0,France,S,White,Winter,3.7,Inactive,,No,WELCOME,7.0,Card,Very High,,,0.0,Good,0-20,1
326,64,M,Watch,Gadgets,694.0,France,m,red,Summer,2.2,,Standard,FALSE,SALE20,1.0,card,Low,,Mobile,4.0,Will buy again,61-80,1
327,23,Other,Headset,Electronics,379.0,USA,m,Red,Winter,2.0,Inactive,Express,TRUE,,41.0,Crypto,,,Tablet,8.0,Late delivery,0-20,1
328,51,Male,Shirt,Gadgets,1658.0,,,White,Harmattan,2.1,Active,Standard,No,NONE,4.0,,,Churn Risk,Tablet,9.0,,41-60,1
329,53,F,Watch,Accessories,915.0,China,m,Blue,Spring,2.6,Yes,,TRUE,NONE,0.0,Cash,,Churn Risk,,9.0,Good,41-60,1
330,55,F,Phone,Accessories,1699.0,India,L,White,Autumn,4.7,Active,Same Day,No,NONE,31.0,Transfer,,,mobile,10.0,,41-60,1
331,35,Female,Watch,Gadgets,1553.0,,,,Winter,2.2,No,Pickup,No,PROMO10,20.0,card,,VIP,Tablet,4.0,Bad,21-40,1
332,50,F,Shoes,Clothing,1084.0,China,XXL,,Harmattan,2.2,Yes,Same Day,,SALE20,49.0,Card,Medium,VIP,mobile,4.0,,41-60,1
333,63,,,Fashion,244.0,,M,Blue,Summer,2.3,Yes,,Yes,PROMO10,42.0,Card,High,Returning,Desktop,2.0,Bad,61-80,1
334,40,F,Headset,Gadgets,1303.0,China,M,red,Harmattan,1.9,Inactive,Pickup,No,NONE,27.0,,Low,Returning,,12.0,,21-40,1
335,50,Male,Shoes ,Accessories,842.0,UK,,Black,Winter,3.9,Yes,Same Day,Yes,,13.0,,,VIP,mobile,5.0,Good,41-60,1
336,40,,Headset,Clothing,928.0,Nigeria,L,red,Harmattan,2.6,No,Pickup,TRUE,NONE,24.0,Card,Very High,,Desktop,0.0,Excellent,21-40,1
337,44,,shirt,,,France,S,Red,Autumn,2.9,No,Express,TRUE,PROMO10,47.0,Transfer,,VIP,Tablet,8.0,Good,41-60,1
338,33,Other,Shoes,Electronics,672.0,UK,L,Black,,3.9,No,Pickup,FALSE,NONE,45.0,Transfer,High,Churn Risk,,13.0,Excellent,21-40,1
339,61,F,,,,UK,S,White,Harmattan,3.6,Active,Pickup,TRUE,WELCOME,3.0,Card,Low,,Mobile,4.0,Bad,61-80,1
